robot_number;x [mm];y [mm];geometry
23347;265.8923048611119;-67.87277736664382;POINT (265.8923048611119 -67.87277736664382)
23348;265.8923048611119;-57.13477736664382;POINT (265.8923048611119 -57.13477736664382)
23349;265.8923048611119;-46.39677736664382;POINT (265.8923048611119 -46.39677736664382)
23350;265.8923048611119;253.47221187208467;POINT (265.8923048611119 253.47221187208467)
23351;265.8923048611119;264.2102118720847;POINT (265.8923048611119 264.2102118720847)
23352;265.8923048611119;274.9482118720847;POINT (265.8923048611119 274.9482118720847)
23353;265.8923048611119;285.68621187208464;POINT (265.8923048611119 285.68621187208464)
23354;266.6942286083076;-524.5104345520646;POINT (266.6942286083076 -524.5104345520646)
23355;266.6942286083076;-513.7724345520646;POINT (266.6942286083076 -513.7724345520646)
23356;266.6942286083076;-503.0344345520646;POINT (266.6942286083076 -503.0344345520646)
23357;266.6942286083076;-192.42744531333602;POINT (266.6942286083076 -192.42744531333602)
23358;266.6942286083076;-181.68944531333602;POINT (266.6942286083076 -181.68944531333602)
23359;266.6942286083076;-170.95144531333602;POINT (266.6942286083076 -170.95144531333602)
23360;266.6942286083076;139.65554392539246;POINT (266.6942286083076 139.65554392539246)
23361;266.6942286083076;150.39354392539246;POINT (266.6942286083076 150.39354392539246)
23362;266.6942286083076;161.13154392539246;POINT (266.6942286083076 161.13154392539246)
23363;266.6942286083076;471.73853316412095;POINT (266.6942286083076 471.73853316412095)
23364;266.6942286083076;482.47653316412095;POINT (266.6942286083076 482.47653316412095)
23365;266.6942286083076;493.21453316412095;POINT (266.6942286083076 493.21453316412095)
23366;266.69422863406;-493.21448385809276;POINT (266.69422863406 -493.21448385809276)
23367;266.69422863406;-482.4764838580927;POINT (266.69422863406 -482.4764838580927)
23368;266.69422863406;-471.73848385809276;POINT (266.69422863406 -471.73848385809276)
23369;266.69422863406;-161.13149461936425;POINT (266.69422863406 -161.13149461936425)
23370;266.69422863406;-150.39349461936425;POINT (266.69422863406 -150.39349461936425)
23371;266.69422863406;-139.65549461936425;POINT (266.69422863406 -139.65549461936425)
23372;266.69422863406;170.95149461936424;POINT (266.69422863406 170.95149461936424)
23373;266.69422863406;181.68949461936424;POINT (266.69422863406 181.68949461936424)
23374;266.69422863406;192.42749461936424;POINT (266.69422863406 192.42749461936424)
23375;266.69422863406;503.0344838580927;POINT (266.69422863406 503.0344838580927)
23376;266.69422863406;513.7724838580928;POINT (266.69422863406 513.7724838580928)
23377;266.69422863406;524.5104838580927;POINT (266.69422863406 524.5104838580927)
23378;268.4262794158764;-358.46893993270027;POINT (268.4262794158764 -358.46893993270027)
23379;268.4262794158764;-347.73093993270027;POINT (268.4262794158764 -347.73093993270027)
23380;268.4262794158764;-336.99293993270027;POINT (268.4262794158764 -336.99293993270027)
23381;268.4262794158764;-26.385950693971786;POINT (268.4262794158764 -26.385950693971786)
23382;268.4262794158764;-15.647950693971787;POINT (268.4262794158764 -15.647950693971787)
23383;268.4262794158764;-4.909950693971787;POINT (268.4262794158764 -4.909950693971787)
23384;268.4262794158764;305.6970385447567;POINT (268.4262794158764 305.6970385447567)
23385;268.4262794158764;316.4350385447567;POINT (268.4262794158764 316.4350385447567)
23386;268.4262794158764;327.1730385447567;POINT (268.4262794158764 327.1730385447567)
23387;268.4262794416288;-327.1729892387285;POINT (268.4262794416288 -327.1729892387285)
23388;268.4262794416288;-316.4349892387285;POINT (268.4262794416288 -316.4349892387285)
23389;268.4262794416288;-305.6969892387285;POINT (268.4262794416288 -305.6969892387285)
23390;268.4262794416288;4.909999999999982;POINT (268.4262794416288 4.909999999999982)
23391;268.4262794416288;15.647999999999982;POINT (268.4262794416288 15.647999999999982)
23392;268.4262794416288;26.385999999999985;POINT (268.4262794416288 26.385999999999985)
23393;268.4262794416288;336.99298923872846;POINT (268.4262794416288 336.99298923872846)
23394;268.4262794416288;347.73098923872845;POINT (268.4262794416288 347.73098923872845)
23395;268.4262794416288;358.46898923872845;POINT (268.4262794416288 358.46898923872845)
23396;268.9923048039622;-291.0551625660565;POINT (268.9923048039622 -291.0551625660565)
23397;268.9923048039622;-280.3171625660565;POINT (268.9923048039622 -280.3171625660565)
23398;268.9923048039622;-269.5791625660565;POINT (268.9923048039622 -269.5791625660565)
23399;268.9923048039622;-258.8411625660565;POINT (268.9923048039622 -258.8411625660565)
23400;268.9923048039622;41.02782667267203;POINT (268.9923048039622 41.02782667267203)
23401;268.9923048039622;51.76582667267203;POINT (268.9923048039622 51.76582667267203)
23402;268.9923048039622;62.50382667267203;POINT (268.9923048039622 62.50382667267203)
23403;268.9923048039622;73.24182667267202;POINT (268.9923048039622 73.24182667267202)
23404;268.9923048039622;373.1108159114005;POINT (268.9923048039622 373.1108159114005)
23405;268.9923048039622;383.8488159114005;POINT (268.9923048039622 383.8488159114005)
23406;268.9923048039622;394.5868159114005;POINT (268.9923048039622 394.5868159114005)
23407;268.9923048039622;405.3248159114005;POINT (268.9923048039622 405.3248159114005)
23408;268.9923048196609;-456.09668724238236;POINT (268.9923048196609 -456.09668724238236)
23409;268.9923048196609;-445.3586872423824;POINT (268.9923048196609 -445.3586872423824)
23410;268.9923048196609;-434.6206872423824;POINT (268.9923048196609 -434.6206872423824)
23411;268.9923048196609;-423.8826872423824;POINT (268.9923048196609 -423.8826872423824)
23412;268.9923048196609;-124.0136980036539;POINT (268.9923048196609 -124.0136980036539)
23413;268.9923048196609;-113.27569800365391;POINT (268.9923048196609 -113.27569800365391)
23414;268.9923048196609;-102.53769800365392;POINT (268.9923048196609 -102.53769800365392)
23415;268.9923048196609;-91.79969800365392;POINT (268.9923048196609 -91.79969800365392)
23416;268.9923048196609;208.0692912350746;POINT (268.9923048196609 208.0692912350746)
23417;268.9923048196609;218.80729123507456;POINT (268.9923048196609 218.80729123507456)
23418;268.9923048196609;229.54529123507456;POINT (268.9923048196609 229.54529123507456)
23419;268.9923048196609;240.28329123507456;POINT (268.9923048196609 240.28329123507456)
23420;268.9923048196609;540.1522804738031;POINT (268.9923048196609 540.1522804738031)
23421;268.9923048196609;550.890280473803;POINT (268.9923048196609 550.890280473803)
23422;268.9923048196609;561.6282804738031;POINT (268.9923048196609 561.6282804738031)
23423;268.9923048196609;572.366280473803;POINT (268.9923048196609 572.366280473803)
23424;268.99230484541323;-572.3662311677748;POINT (268.99230484541323 -572.3662311677748)
23425;268.99230484541323;-561.6282311677749;POINT (268.99230484541323 -561.6282311677749)
23426;268.99230484541323;-550.8902311677748;POINT (268.99230484541323 -550.8902311677748)
23427;268.99230484541323;-540.1522311677749;POINT (268.99230484541323 -540.1522311677749)
23428;268.99230484541323;-240.28324192904637;POINT (268.99230484541323 -240.28324192904637)
23429;268.99230484541323;-229.54524192904637;POINT (268.99230484541323 -229.54524192904637)
23430;268.99230484541323;-218.80724192904637;POINT (268.99230484541323 -218.80724192904637)
23431;268.99230484541323;-208.06924192904637;POINT (268.99230484541323 -208.06924192904637)
23432;268.99230484541323;91.79974730968212;POINT (268.99230484541323 91.79974730968212)
23433;268.99230484541323;102.53774730968212;POINT (268.99230484541323 102.53774730968212)
23434;268.99230484541323;113.27574730968212;POINT (268.99230484541323 113.27574730968212)
23435;268.99230484541323;124.01374730968212;POINT (268.99230484541323 124.01374730968212)
23436;268.99230484541323;423.8827365484106;POINT (268.99230484541323 423.8827365484106)
23437;268.99230484541323;434.6207365484106;POINT (268.99230484541323 434.6207365484106)
23438;268.99230484541323;445.3587365484106;POINT (268.99230484541323 445.3587365484106)
23439;268.99230484541323;456.0967365484106;POINT (268.99230484541323 456.0967365484106)
23440;268.9923048611119;-405.3247666053723;POINT (268.9923048611119 -405.3247666053723)
23441;268.9923048611119;-394.5867666053723;POINT (268.9923048611119 -394.5867666053723)
23442;268.9923048611119;-383.8487666053723;POINT (268.9923048611119 -383.8487666053723)
23443;268.9923048611119;-373.1107666053723;POINT (268.9923048611119 -373.1107666053723)
23444;268.9923048611119;-73.24177736664382;POINT (268.9923048611119 -73.24177736664382)
23445;268.9923048611119;-62.50377736664382;POINT (268.9923048611119 -62.50377736664382)
23446;268.9923048611119;-51.76577736664382;POINT (268.9923048611119 -51.76577736664382)
23447;268.9923048611119;-41.02777736664382;POINT (268.9923048611119 -41.02777736664382)
23448;268.9923048611119;258.84121187208467;POINT (268.9923048611119 258.84121187208467)
23449;268.9923048611119;269.57921187208467;POINT (268.9923048611119 269.57921187208467)
23450;268.9923048611119;280.31721187208467;POINT (268.9923048611119 280.31721187208467)
23451;268.9923048611119;291.05521187208467;POINT (268.9923048611119 291.05521187208467)
23452;269.79422860830755;-519.1414345520647;POINT (269.79422860830755 -519.1414345520647)
23453;269.79422860830755;-508.4034345520646;POINT (269.79422860830755 -508.4034345520646)
23454;269.79422860830755;-187.05844531333602;POINT (269.79422860830755 -187.05844531333602)
23455;269.79422860830755;-176.32044531333602;POINT (269.79422860830755 -176.32044531333602)
23456;269.79422860830755;145.02454392539246;POINT (269.79422860830755 145.02454392539246)
23457;269.79422860830755;155.76254392539246;POINT (269.79422860830755 155.76254392539246)
23458;269.79422860830755;477.107533164121;POINT (269.79422860830755 477.107533164121)
23459;269.79422860830755;487.845533164121;POINT (269.79422860830755 487.845533164121)
23460;269.79422863405995;-487.84548385809273;POINT (269.79422863405995 -487.84548385809273)
23461;269.79422863405995;-477.10748385809273;POINT (269.79422863405995 -477.10748385809273)
23462;269.79422863405995;-155.76249461936425;POINT (269.79422863405995 -155.76249461936425)
23463;269.79422863405995;-145.02449461936425;POINT (269.79422863405995 -145.02449461936425)
23464;269.79422863405995;176.32049461936424;POINT (269.79422863405995 176.32049461936424)
23465;269.79422863405995;187.05849461936424;POINT (269.79422863405995 187.05849461936424)
23466;269.79422863405995;508.4034838580927;POINT (269.79422863405995 508.4034838580927)
23467;269.79422863405995;519.1414838580927;POINT (269.79422863405995 519.1414838580927)
23468;271.52627941587645;-353.0999399327003;POINT (271.52627941587645 -353.0999399327003)
23469;271.52627941587645;-342.3619399327003;POINT (271.52627941587645 -342.3619399327003)
23470;271.52627941587645;-21.016950693971786;POINT (271.52627941587645 -21.016950693971786)
23471;271.52627941587645;-10.278950693971787;POINT (271.52627941587645 -10.278950693971787)
23472;271.52627941587645;311.0660385447567;POINT (271.52627941587645 311.0660385447567)
