robot_number;x [mm];y [mm];geometry
23266;303.0923048611119;253.47221187208467;POINT (303.0923048611119 253.47221187208467)
23267;303.0923048611119;264.2102118720847;POINT (303.0923048611119 264.2102118720847)
23268;303.6583302234453;-353.09993993270024;POINT (303.6583302234453 -353.09993993270024)
23269;303.6583302234453;-342.36193993270024;POINT (303.6583302234453 -342.36193993270024)
23270;303.6583302234453;-21.016950693971772;POINT (303.6583302234453 -21.016950693971772)
23271;303.6583302234453;-10.278950693971773;POINT (303.6583302234453 -10.278950693971773)
23272;303.6583302234453;311.06603854475674;POINT (303.6583302234453 311.06603854475674)
23273;303.6583302234453;321.80403854475674;POINT (303.6583302234453 321.80403854475674)
23274;303.6583302491977;-321.8039892387285;POINT (303.6583302491977 -321.8039892387285)
23275;303.6583302491977;-311.0659892387285;POINT (303.6583302491977 -311.0659892387285)
23276;303.6583302491977;10.278999999999996;POINT (303.6583302491977 10.278999999999996)
23277;303.6583302491977;21.016999999999996;POINT (303.6583302491977 21.016999999999996)
23278;303.6583302491977;342.3619892387285;POINT (303.6583302491977 342.3619892387285)
23279;303.6583302491977;353.0999892387285;POINT (303.6583302491977 353.0999892387285)
23280;305.3903810310142;-187.05844531333602;POINT (305.3903810310142 -187.05844531333602)
23281;305.3903810310142;-176.32044531333602;POINT (305.3903810310142 -176.32044531333602)
23282;305.3903810310142;145.02454392539246;POINT (305.3903810310142 145.02454392539246)
23283;305.3903810310142;155.76254392539246;POINT (305.3903810310142 155.76254392539246)
23284;305.3903810310142;477.1075331641209;POINT (305.3903810310142 477.1075331641209)
23285;305.3903810310142;487.8455331641209;POINT (305.3903810310142 487.8455331641209)
23286;305.3903810567666;-487.84548385809273;POINT (305.3903810567666 -487.84548385809273)
23287;305.3903810567666;-477.10748385809273;POINT (305.3903810567666 -477.10748385809273)
23288;305.3903810567666;-155.76249461936425;POINT (305.3903810567666 -155.76249461936425)
23289;305.3903810567666;-145.02449461936425;POINT (305.3903810567666 -145.02449461936425)
23290;305.3903810567666;176.32049461936424;POINT (305.3903810567666 176.32049461936424)
23291;305.3903810567666;187.05849461936424;POINT (305.3903810567666 187.05849461936424)
23292;306.1923048039622;-291.0551625660565;POINT (306.1923048039622 -291.0551625660565)
23293;306.1923048039622;-280.3171625660565;POINT (306.1923048039622 -280.3171625660565)
23294;306.1923048039622;-269.5791625660565;POINT (306.1923048039622 -269.5791625660565)
23295;306.1923048039622;-258.8411625660565;POINT (306.1923048039622 -258.8411625660565)
23296;306.1923048039622;41.02782667267203;POINT (306.1923048039622 41.02782667267203)
23297;306.1923048039622;51.76582667267203;POINT (306.1923048039622 51.76582667267203)
23298;306.1923048039622;62.50382667267203;POINT (306.1923048039622 62.50382667267203)
23299;306.1923048039622;73.24182667267202;POINT (306.1923048039622 73.24182667267202)
23300;306.1923048039622;373.1108159114005;POINT (306.1923048039622 373.1108159114005)
23301;306.1923048039622;383.8488159114005;POINT (306.1923048039622 383.8488159114005)
23302;306.1923048039622;394.5868159114005;POINT (306.1923048039622 394.5868159114005)
23303;306.1923048039622;405.3248159114005;POINT (306.1923048039622 405.3248159114005)
23304;306.1923048196609;-456.09668724238236;POINT (306.1923048196609 -456.09668724238236)
23305;306.1923048196609;-445.3586872423824;POINT (306.1923048196609 -445.3586872423824)
23306;306.1923048196609;-434.6206872423824;POINT (306.1923048196609 -434.6206872423824)
23307;306.1923048196609;-423.8826872423824;POINT (306.1923048196609 -423.8826872423824)
23308;306.1923048196609;-124.0136980036539;POINT (306.1923048196609 -124.0136980036539)
23309;306.1923048196609;-113.27569800365391;POINT (306.1923048196609 -113.27569800365391)
23310;306.1923048196609;-102.53769800365392;POINT (306.1923048196609 -102.53769800365392)
23311;306.1923048196609;-91.79969800365392;POINT (306.1923048196609 -91.79969800365392)
23312;306.1923048196609;208.0692912350746;POINT (306.1923048196609 208.0692912350746)
23313;306.1923048196609;218.80729123507456;POINT (306.1923048196609 218.80729123507456)
23314;306.1923048196609;229.54529123507456;POINT (306.1923048196609 229.54529123507456)
23315;306.1923048196609;240.28329123507456;POINT (306.1923048196609 240.28329123507456)
23316;306.1923048454133;-240.28324192904637;POINT (306.1923048454133 -240.28324192904637)
23317;306.1923048454133;-229.54524192904637;POINT (306.1923048454133 -229.54524192904637)
23318;306.1923048454133;-218.80724192904637;POINT (306.1923048454133 -218.80724192904637)
23319;306.1923048454133;-208.06924192904637;POINT (306.1923048454133 -208.06924192904637)
23320;306.1923048454133;91.79974730968212;POINT (306.1923048454133 91.79974730968212)
23321;306.1923048454133;102.53774730968212;POINT (306.1923048454133 102.53774730968212)
23322;306.1923048454133;113.27574730968212;POINT (306.1923048454133 113.27574730968212)
23323;306.1923048454133;124.01374730968212;POINT (306.1923048454133 124.01374730968212)
23324;306.1923048454133;423.8827365484106;POINT (306.1923048454133 423.8827365484106)
23325;306.1923048454133;434.6207365484106;POINT (306.1923048454133 434.6207365484106)
23326;306.1923048454133;445.3587365484106;POINT (306.1923048454133 445.3587365484106)
23327;306.1923048454133;456.0967365484106;POINT (306.1923048454133 456.0967365484106)
23328;306.1923048611119;-405.3247666053723;POINT (306.1923048611119 -405.3247666053723)
23329;306.1923048611119;-394.5867666053723;POINT (306.1923048611119 -394.5867666053723)
23330;306.1923048611119;-383.8487666053723;POINT (306.1923048611119 -383.8487666053723)
23331;306.1923048611119;-373.1107666053723;POINT (306.1923048611119 -373.1107666053723)
23332;306.1923048611119;-73.24177736664382;POINT (306.1923048611119 -73.24177736664382)
23333;306.1923048611119;-62.50377736664382;POINT (306.1923048611119 -62.50377736664382)
23334;306.1923048611119;-51.76577736664382;POINT (306.1923048611119 -51.76577736664382)
23335;306.1923048611119;-41.02777736664382;POINT (306.1923048611119 -41.02777736664382)
23336;306.1923048611119;258.84121187208467;POINT (306.1923048611119 258.84121187208467)
23337;306.1923048611119;269.57921187208467;POINT (306.1923048611119 269.57921187208467)
23338;306.1923048611119;280.31721187208467;POINT (306.1923048611119 280.31721187208467)
23339;306.1923048611119;291.05521187208467;POINT (306.1923048611119 291.05521187208467)
23340;306.7583302234453;-358.46893993270027;POINT (306.7583302234453 -358.46893993270027)
23341;306.7583302234453;-347.73093993270027;POINT (306.7583302234453 -347.73093993270027)
23342;306.7583302234453;-336.99293993270027;POINT (306.7583302234453 -336.99293993270027)
23343;306.7583302234453;-26.385950693971775;POINT (306.7583302234453 -26.385950693971775)
23344;306.7583302234453;-15.647950693971772;POINT (306.7583302234453 -15.647950693971772)
23345;306.7583302234453;-4.909950693971773;POINT (306.7583302234453 -4.909950693971773)
23346;306.7583302234453;305.6970385447567;POINT (306.7583302234453 305.6970385447567)
23347;306.7583302234453;316.4350385447567;POINT (306.7583302234453 316.4350385447567)
23348;306.7583302234453;327.1730385447567;POINT (306.7583302234453 327.1730385447567)
23349;306.7583302491977;-327.1729892387285;POINT (306.7583302491977 -327.1729892387285)
23350;306.7583302491977;-316.43498923872846;POINT (306.7583302491977 -316.43498923872846)
23351;306.7583302491977;-305.6969892387285;POINT (306.7583302491977 -305.6969892387285)
23352;306.7583302491977;4.909999999999997;POINT (306.7583302491977 4.909999999999997)
23353;306.7583302491977;15.647999999999996;POINT (306.7583302491977 15.647999999999996)
23354;306.7583302491977;26.385999999999996;POINT (306.7583302491977 26.385999999999996)
23355;306.7583302491977;336.99298923872846;POINT (306.7583302491977 336.99298923872846)
23356;306.7583302491977;347.7309892387285;POINT (306.7583302491977 347.7309892387285)
23357;306.7583302491977;358.46898923872845;POINT (306.7583302491977 358.46898923872845)
23358;308.4903810310142;-192.42744531333602;POINT (308.4903810310142 -192.42744531333602)
23359;308.4903810310142;-181.68944531333602;POINT (308.4903810310142 -181.68944531333602)
23360;308.4903810310142;-170.95144531333602;POINT (308.4903810310142 -170.95144531333602)
23361;308.4903810310142;139.65554392539246;POINT (308.4903810310142 139.65554392539246)
23362;308.4903810310142;150.39354392539246;POINT (308.4903810310142 150.39354392539246)
23363;308.4903810310142;161.13154392539246;POINT (308.4903810310142 161.13154392539246)
23364;308.4903810310142;471.73853316412095;POINT (308.4903810310142 471.73853316412095)
23365;308.4903810310142;482.47653316412095;POINT (308.4903810310142 482.47653316412095)
23366;308.4903810310142;493.21453316412095;POINT (308.4903810310142 493.21453316412095)
23367;308.4903810567666;-493.21448385809276;POINT (308.4903810567666 -493.21448385809276)
23368;308.4903810567666;-482.47648385809276;POINT (308.4903810567666 -482.47648385809276)
23369;308.4903810567666;-471.73848385809276;POINT (308.4903810567666 -471.73848385809276)
23370;308.4903810567666;-161.13149461936428;POINT (308.4903810567666 -161.13149461936428)
23371;308.4903810567666;-150.39349461936428;POINT (308.4903810567666 -150.39349461936428)
23372;308.4903810567666;-139.65549461936425;POINT (308.4903810567666 -139.65549461936425)
23373;308.4903810567666;170.9514946193642;POINT (308.4903810567666 170.9514946193642)
23374;308.4903810567666;181.6894946193642;POINT (308.4903810567666 181.6894946193642)
23375;308.4903810567666;192.42749461936424;POINT (308.4903810567666 192.42749461936424)
23376;309.2923048039622;-285.68616256605645;POINT (309.2923048039622 -285.68616256605645)
23377;309.2923048039622;-274.94816256605645;POINT (309.2923048039622 -274.94816256605645)
23378;309.2923048039622;-264.21016256605645;POINT (309.2923048039622 -264.21016256605645)
23379;309.2923048039622;-253.47216256605645;POINT (309.2923048039622 -253.47216256605645)
23380;309.2923048039622;46.39682667267203;POINT (309.2923048039622 46.39682667267203)
23381;309.2923048039622;57.13482667267203;POINT (309.2923048039622 57.13482667267203)
23382;309.2923048039622;67.87282667267202;POINT (309.2923048039622 67.87282667267202)
23383;309.2923048039622;78.61082667267202;POINT (309.2923048039622 78.61082667267202)
23384;309.2923048039622;378.4798159114005;POINT (309.2923048039622 378.4798159114005)
23385;309.2923048039622;389.2178159114005;POINT (309.2923048039622 389.2178159114005)
23386;309.2923048039622;399.9558159114005;POINT (309.2923048039622 399.9558159114005)
23387;309.2923048039622;410.6938159114005;POINT (309.2923048039622 410.6938159114005)
23388;309.29230481966084;-429.2516872423824;POINT (309.29230481966084 -429.2516872423824)
23389;309.29230481966084;-97.16869800365392;POINT (309.29230481966084 -97.16869800365392)
23390;309.29230481966084;234.9142912350746;POINT (309.29230481966084 234.9142912350746)
23391;309.2923048196609;-450.7276872423824;POINT (309.2923048196609 -450.7276872423824)
23392;309.2923048196609;-439.9896872423824;POINT (309.2923048196609 -439.9896872423824)
23393;309.2923048196609;-418.5136872423824;POINT (309.2923048196609 -418.5136872423824)
23394;309.2923048196609;-118.6446980036539;POINT (309.2923048196609 -118.6446980036539)
23395;309.2923048196609;-107.90669800365391;POINT (309.2923048196609 -107.90669800365391)
23396;309.2923048196609;-86.43069800365392;POINT (309.2923048196609 -86.43069800365392)
23397;309.2923048196609;213.4382912350746;POINT (309.2923048196609 213.4382912350746)
23398;309.2923048196609;224.1762912350746;POINT (309.2923048196609 224.1762912350746)
23399;309.2923048196609;245.65229123507459;POINT (309.2923048196609 245.65229123507459)
23400;309.29230484541324;-224.17624192904637;POINT (309.29230484541324 -224.17624192904637)
23401;309.29230484541324;-213.43824192904637;POINT (309.29230484541324 -213.43824192904637)
23402;309.29230484541324;107.90674730968212;POINT (309.29230484541324 107.90674730968212)
23403;309.29230484541324;118.64474730968212;POINT (309.29230484541324 118.64474730968212)
23404;309.29230484541324;439.98973654841063;POINT (309.29230484541324 439.98973654841063)
23405;309.29230484541324;450.7277365484106;POINT (309.29230484541324 450.7277365484106)
23406;309.2923048454133;-245.65224192904637;POINT (309.2923048454133 -245.65224192904637)
23407;309.2923048454133;-234.91424192904637;POINT (309.2923048454133 -234.91424192904637)
23408;309.2923048454133;86.43074730968212;POINT (309.2923048454133 86.43074730968212)
23409;309.2923048454133;97.16874730968212;POINT (309.2923048454133 97.16874730968212)
23410;309.2923048454133;418.51373654841063;POINT (309.2923048454133 418.51373654841063)
23411;309.2923048454133;429.25173654841063;POINT (309.2923048454133 429.25173654841063)
23412;309.2923048611119;-410.6937666053723;POINT (309.2923048611119 -410.6937666053723)
23413;309.2923048611119;-399.9557666053723;POINT (309.2923048611119 -399.9557666053723)
23414;309.2923048611119;-389.2177666053723;POINT (309.2923048611119 -389.2177666053723)
23415;309.2923048611119;-378.47976660537233;POINT (309.2923048611119 -378.47976660537233)
23416;309.2923048611119;-78.61077736664382;POINT (309.2923048611119 -78.61077736664382)
23417;309.2923048611119;-67.87277736664382;POINT (309.2923048611119 -67.87277736664382)
23418;309.2923048611119;-57.13477736664382;POINT (309.2923048611119 -57.13477736664382)
23419;309.2923048611119;-46.39677736664382;POINT (309.2923048611119 -46.39677736664382)
23420;309.2923048611119;253.47221187208467;POINT (309.2923048611119 253.47221187208467)
23421;309.2923048611119;264.2102118720847;POINT (309.2923048611119 264.2102118720847)
23422;309.2923048611119;274.9482118720847;POINT (309.2923048611119 274.9482118720847)
23423;309.2923048611119;285.68621187208464;POINT (309.2923048611119 285.68621187208464)
23424;309.8583302234453;-363.83793993270024;POINT (309.8583302234453 -363.83793993270024)
23425;309.8583302234453;-353.09993993270024;POINT (309.8583302234453 -353.09993993270024)
23426;309.8583302234453;-342.36193993270024;POINT (309.8583302234453 -342.36193993270024)
23427;309.8583302234453;-31.754950693971775;POINT (309.8583302234453 -31.754950693971775)
23428;309.8583302234453;-21.016950693971772;POINT (309.8583302234453 -21.016950693971772)
23429;309.8583302234453;-10.278950693971773;POINT (309.8583302234453 -10.278950693971773)
23430;309.8583302234453;300.32803854475674;POINT (309.8583302234453 300.32803854475674)
23431;309.8583302234453;311.06603854475674;POINT (309.8583302234453 311.06603854475674)
23432;309.8583302234453;321.80403854475674;POINT (309.8583302234453 321.80403854475674)
23433;309.8583302491977;-321.8039892387285;POINT (309.8583302491977 -321.8039892387285)
23434;309.8583302491977;-311.0659892387285;POINT (309.8583302491977 -311.0659892387285)
23435;309.8583302491977;-300.3279892387285;POINT (309.8583302491977 -300.3279892387285)
23436;309.8583302491977;10.278999999999996;POINT (309.8583302491977 10.278999999999996)
23437;309.8583302491977;21.016999999999996;POINT (309.8583302491977 21.016999999999996)
23438;309.8583302491977;31.754999999999995;POINT (309.8583302491977 31.754999999999995)
23439;309.8583302491977;342.3619892387285;POINT (309.8583302491977 342.3619892387285)
23440;309.8583302491977;353.0999892387285;POINT (309.8583302491977 353.0999892387285)
23441;309.8583302491977;363.8379892387285;POINT (309.8583302491977 363.8379892387285)
23442;311.5903810310142;-197.79644531333602;POINT (311.5903810310142 -197.79644531333602)
23443;311.5903810310142;-187.05844531333602;POINT (311.5903810310142 -187.05844531333602)
23444;311.5903810310142;-176.32044531333602;POINT (311.5903810310142 -176.32044531333602)
23445;311.5903810310142;134.28654392539246;POINT (311.5903810310142 134.28654392539246)
23446;311.5903810310142;145.02454392539246;POINT (311.5903810310142 145.02454392539246)
23447;311.5903810310142;155.76254392539246;POINT (311.5903810310142 155.76254392539246)
23448;311.5903810310142;466.3695331641209;POINT (311.5903810310142 466.3695331641209)
23449;311.5903810310142;477.1075331641209;POINT (311.5903810310142 477.1075331641209)
23450;311.5903810310142;487.8455331641209;POINT (311.5903810310142 487.8455331641209)
23451;311.59038105676655;-487.84548385809273;POINT (311.59038105676655 -487.84548385809273)
23452;311.59038105676655;-466.36948385809274;POINT (311.59038105676655 -466.36948385809274)
23453;311.59038105676655;-155.76249461936425;POINT (311.59038105676655 -155.76249461936425)
23454;311.59038105676655;-134.28649461936425;POINT (311.59038105676655 -134.28649461936425)
23455;311.59038105676655;176.32049461936424;POINT (311.59038105676655 176.32049461936424)
23456;311.59038105676655;197.79649461936424;POINT (311.59038105676655 197.79649461936424)
23457;311.5903810567666;-477.10748385809273;POINT (311.5903810567666 -477.10748385809273)
23458;311.5903810567666;-145.02449461936425;POINT (311.5903810567666 -145.02449461936425)
23459;311.5903810567666;187.05849461936424;POINT (311.5903810567666 187.05849461936424)
23460;312.39230480396225;-280.3171625660565;POINT (312.39230480396225 -280.3171625660565)
23461;312.39230480396225;-269.5791625660565;POINT (312.39230480396225 -269.5791625660565)
23462;312.39230480396225;-258.8411625660565;POINT (312.39230480396225 -258.8411625660565)
23463;312.39230480396225;51.76582667267203;POINT (312.39230480396225 51.76582667267203)
23464;312.39230480396225;62.50382667267203;POINT (312.39230480396225 62.50382667267203)
23465;312.39230480396225;73.24182667267202;POINT (312.39230480396225 73.24182667267202)
23466;312.39230480396225;383.8488159114005;POINT (312.39230480396225 383.8488159114005)
23467;312.39230480396225;394.5868159114005;POINT (312.39230480396225 394.5868159114005)
23468;312.39230480396225;405.3248159114005;POINT (312.39230480396225 405.3248159114005)
23469;312.39230481966086;-445.3586872423824;POINT (312.39230481966086 -445.3586872423824)
23470;312.39230481966086;-434.6206872423824;POINT (312.39230481966086 -434.6206872423824)
23471;312.39230481966086;-423.8826872423824;POINT (312.39230481966086 -423.8826872423824)
23472;312.39230481966086;-113.27569800365391;POINT (312.39230481966086 -113.27569800365391)
23473;312.39230481966086;-102.53769800365392;POINT (312.39230481966086 -102.53769800365392)
23474;312.39230481966086;-91.79969800365392;POINT (312.39230481966086 -91.79969800365392)
23475;312.39230481966086;218.80729123507456;POINT (312.39230481966086 218.80729123507456)
23476;312.39230481966086;229.54529123507456;POINT (312.39230481966086 229.54529123507456)
23477;312.39230481966086;240.28329123507456;POINT (312.39230481966086 240.28329123507456)
23478;312.39230484541326;-240.28324192904637;POINT (312.39230484541326 -240.28324192904637)
23479;312.39230484541326;-229.54524192904637;POINT (312.39230484541326 -229.54524192904637)
23480;312.39230484541326;-218.80724192904637;POINT (312.39230484541326 -218.80724192904637)
23481;312.39230484541326;91.79974730968212;POINT (312.39230484541326 91.79974730968212)
23482;312.39230484541326;102.53774730968212;POINT (312.39230484541326 102.53774730968212)
23483;312.39230484541326;113.27574730968212;POINT (312.39230484541326 113.27574730968212)
23484;312.39230484541326;423.8827365484106;POINT (312.39230484541326 423.8827365484106)
23485;312.39230484541326;434.6207365484106;POINT (312.39230484541326 434.6207365484106)
23486;312.39230484541326;445.3587365484106;POINT (312.39230484541326 445.3587365484106)
23487;312.3923048611119;-405.3247666053723;POINT (312.3923048611119 -405.3247666053723)
23488;312.3923048611119;-394.5867666053723;POINT (312.3923048611119 -394.5867666053723)
23489;312.3923048611119;-383.8487666053723;POINT (312.3923048611119 -383.8487666053723)
23490;312.3923048611119;-73.24177736664382;POINT (312.3923048611119 -73.24177736664382)
23491;312.3923048611119;-62.50377736664382;POINT (312.3923048611119 -62.50377736664382)
23492;312.3923048611119;-51.76577736664382;POINT (312.3923048611119 -51.76577736664382)
23493;312.3923048611119;258.84121187208467;POINT (312.3923048611119 258.84121187208467)
23494;312.3923048611119;269.57921187208467;POINT (312.3923048611119 269.57921187208467)
23495;312.3923048611119;280.31721187208467;POINT (312.3923048611119 280.31721187208467)
23496;312.9583302234453;-347.73093993270027;POINT (312.9583302234453 -347.73093993270027)
23497;312.9583302234453;-336.99293993270027;POINT (312.9583302234453 -336.99293993270027)
23498;312.9583302234453;-15.647950693971772;POINT (312.9583302234453 -15.647950693971772)
23499;312.9583302234453;-4.909950693971773;POINT (312.9583302234453 -4.909950693971773)
23500;312.9583302234453;316.4350385447567;POINT (312.9583302234453 316.4350385447567)
23501;312.9583302234453;327.1730385447567;POINT (312.9583302234453 327.1730385447567)
23502;312.95833022344533;-369.20693993270027;POINT (312.95833022344533 -369.20693993270027)
23503;312.95833022344533;-358.46893993270027;POINT (312.95833022344533 -358.46893993270027)
23504;312.95833022344533;-37.12395069397177;POINT (312.95833022344533 -37.12395069397177)
23505;312.95833022344533;-26.385950693971775;POINT (312.95833022344533 -26.385950693971775)
23506;312.95833022344533;294.9590385447567;POINT (312.95833022344533 294.9590385447567)
23507;312.95833022344533;305.6970385447567;POINT (312.95833022344533 305.6970385447567)
23508;312.9583302491977;-327.1729892387285;POINT (312.9583302491977 -327.1729892387285)
23509;312.9583302491977;-305.6969892387285;POINT (312.9583302491977 -305.6969892387285)
23510;312.9583302491977;-294.9589892387285;POINT (312.9583302491977 -294.9589892387285)
23511;312.9583302491977;4.909999999999997;POINT (312.9583302491977 4.909999999999997)
23512;312.9583302491977;26.385999999999996;POINT (312.9583302491977 26.385999999999996)
23513;312.9583302491977;37.123999999999995;POINT (312.9583302491977 37.123999999999995)
23514;312.9583302491977;336.99298923872846;POINT (312.9583302491977 336.99298923872846)
23515;312.9583302491977;358.46898923872845;POINT (312.9583302491977 358.46898923872845)
23516;312.9583302491977;369.20698923872845;POINT (312.9583302491977 369.20698923872845)
23517;312.95833024919773;-316.43498923872846;POINT (312.95833024919773 -316.43498923872846)
23518;312.95833024919773;15.647999999999996;POINT (312.95833024919773 15.647999999999996)
23519;312.95833024919773;347.7309892387285;POINT (312.95833024919773 347.7309892387285)
23520;314.69038103101417;-203.16544531333602;POINT (314.69038103101417 -203.16544531333602)
23521;314.69038103101417;-192.42744531333602;POINT (314.69038103101417 -192.42744531333602)
23522;314.69038103101417;-181.68944531333602;POINT (314.69038103101417 -181.68944531333602)
23523;314.69038103101417;-170.95144531333602;POINT (314.69038103101417 -170.95144531333602)
23524;314.69038103101417;128.91754392539247;POINT (314.69038103101417 128.91754392539247)
23525;314.69038103101417;139.65554392539246;POINT (314.69038103101417 139.65554392539246)
23526;314.69038103101417;150.39354392539246;POINT (314.69038103101417 150.39354392539246)
23527;314.69038103101417;161.13154392539246;POINT (314.69038103101417 161.13154392539246)
23528;314.69038103101417;461.00053316412095;POINT (314.69038103101417 461.00053316412095)
23529;314.69038103101417;471.73853316412095;POINT (314.69038103101417 471.73853316412095)
23530;314.69038103101417;482.47653316412095;POINT (314.69038103101417 482.47653316412095)
23531;314.69038103101417;493.21453316412095;POINT (314.69038103101417 493.21453316412095)
23532;314.69038105676657;-493.21448385809276;POINT (314.69038105676657 -493.21448385809276)
23533;314.69038105676657;-482.47648385809276;POINT (314.69038105676657 -482.47648385809276)
23534;314.69038105676657;-471.73848385809276;POINT (314.69038105676657 -471.73848385809276)
23535;314.69038105676657;-461.00048385809276;POINT (314.69038105676657 -461.00048385809276)
23536;314.69038105676657;-161.13149461936428;POINT (314.69038105676657 -161.13149461936428)
23537;314.69038105676657;-150.39349461936428;POINT (314.69038105676657 -150.39349461936428)
23538;314.69038105676657;-139.65549461936425;POINT (314.69038105676657 -139.65549461936425)
23539;314.69038105676657;-128.91749461936428;POINT (314.69038105676657 -128.91749461936428)
23540;314.69038105676657;170.9514946193642;POINT (314.69038105676657 170.9514946193642)
23541;314.69038105676657;181.6894946193642;POINT (314.69038105676657 181.6894946193642)
23542;314.69038105676657;192.42749461936424;POINT (314.69038105676657 192.42749461936424)
23543;314.69038105676657;203.1654946193642;POINT (314.69038105676657 203.1654946193642)
23544;315.4923048039622;-274.94816256605645;POINT (315.4923048039622 -274.94816256605645)
23545;315.4923048039622;-264.21016256605645;POINT (315.4923048039622 -264.21016256605645)
23546;315.4923048039622;-253.47216256605645;POINT (315.4923048039622 -253.47216256605645)
23547;315.4923048039622;57.13482667267203;POINT (315.4923048039622 57.13482667267203)
23548;315.4923048039622;67.87282667267202;POINT (315.4923048039622 67.87282667267202)
23549;315.4923048039622;78.61082667267202;POINT (315.4923048039622 78.61082667267202)
23550;315.4923048039622;389.2178159114005;POINT (315.4923048039622 389.2178159114005)
23551;315.4923048039622;399.9558159114005;POINT (315.4923048039622 399.9558159114005)
23552;315.4923048039622;410.6938159114005;POINT (315.4923048039622 410.6938159114005)
23553;315.4923048196609;-439.9896872423824;POINT (315.4923048196609 -439.9896872423824)
23554;315.4923048196609;-429.2516872423824;POINT (315.4923048196609 -429.2516872423824)
23555;315.4923048196609;-418.5136872423824;POINT (315.4923048196609 -418.5136872423824)
23556;315.4923048196609;-107.90669800365391;POINT (315.4923048196609 -107.90669800365391)
23557;315.4923048196609;-97.16869800365392;POINT (315.4923048196609 -97.16869800365392)
23558;315.4923048196609;-86.43069800365392;POINT (315.4923048196609 -86.43069800365392)
23559;315.4923048196609;224.1762912350746;POINT (315.4923048196609 224.1762912350746)
23560;315.4923048196609;234.9142912350746;POINT (315.4923048196609 234.9142912350746)
23561;315.4923048196609;245.65229123507459;POINT (315.4923048196609 245.65229123507459)
23562;315.4923048454133;-245.65224192904637;POINT (315.4923048454133 -245.65224192904637)
23563;315.4923048454133;-234.91424192904637;POINT (315.4923048454133 -234.91424192904637)
23564;315.4923048454133;-224.17624192904637;POINT (315.4923048454133 -224.17624192904637)
23565;315.4923048454133;86.43074730968212;POINT (315.4923048454133 86.43074730968212)
23566;315.4923048454133;97.16874730968212;POINT (315.4923048454133 97.16874730968212)
23567;315.4923048454133;107.90674730968212;POINT (315.4923048454133 107.90674730968212)
23568;315.4923048454133;418.51373654841063;POINT (315.4923048454133 418.51373654841063)
23569;315.4923048454133;429.25173654841063;POINT (315.4923048454133 429.25173654841063)
23570;315.4923048454133;439.98973654841063;POINT (315.4923048454133 439.98973654841063)
23571;315.4923048611119;-410.6937666053723;POINT (315.4923048611119 -410.6937666053723)
23572;315.4923048611119;-399.9557666053723;POINT (315.4923048611119 -399.9557666053723)
23573;315.4923048611119;-389.2177666053723;POINT (315.4923048611119 -389.2177666053723)
23574;315.4923048611119;-78.61077736664382;POINT (315.4923048611119 -78.61077736664382)
23575;315.4923048611119;-67.87277736664382;POINT (315.4923048611119 -67.87277736664382)
23576;315.4923048611119;-57.13477736664382;POINT (315.4923048611119 -57.13477736664382)
23577;315.4923048611119;253.47221187208467;POINT (315.4923048611119 253.47221187208467)
23578;315.4923048611119;264.2102118720847;POINT (315.4923048611119 264.2102118720847)
23579;315.4923048611119;274.9482118720847;POINT (315.4923048611119 274.9482118720847)
23580;316.0583302234453;-374.57593993270024;POINT (316.0583302234453 -374.57593993270024)
23581;316.0583302234453;-363.83793993270024;POINT (316.0583302234453 -363.83793993270024)
23582;316.0583302234453;-353.09993993270024;POINT (316.0583302234453 -353.09993993270024)
23583;316.0583302234453;-342.36193993270024;POINT (316.0583302234453 -342.36193993270024)
23584;316.0583302234453;-42.49295069397177;POINT (316.0583302234453 -42.49295069397177)
23585;316.0583302234453;-31.754950693971775;POINT (316.0583302234453 -31.754950693971775)
23586;316.0583302234453;-21.016950693971772;POINT (316.0583302234453 -21.016950693971772)
23587;316.0583302234453;-10.278950693971773;POINT (316.0583302234453 -10.278950693971773)
23588;316.0583302234453;289.59003854475674;POINT (316.0583302234453 289.59003854475674)
23589;316.0583302234453;300.32803854475674;POINT (316.0583302234453 300.32803854475674)
23590;316.0583302234453;311.06603854475674;POINT (316.0583302234453 311.06603854475674)
23591;316.0583302234453;321.80403854475674;POINT (316.0583302234453 321.80403854475674)
23592;316.0583302491977;-321.8039892387285;POINT (316.0583302491977 -321.8039892387285)
23593;316.0583302491977;-311.0659892387285;POINT (316.0583302491977 -311.0659892387285)
23594;316.0583302491977;-300.3279892387285;POINT (316.0583302491977 -300.3279892387285)
23595;316.0583302491977;-289.5899892387285;POINT (316.0583302491977 -289.5899892387285)
23596;316.0583302491977;10.278999999999996;POINT (316.0583302491977 10.278999999999996)
23597;316.0583302491977;21.016999999999996;POINT (316.0583302491977 21.016999999999996)
23598;316.0583302491977;31.754999999999995;POINT (316.0583302491977 31.754999999999995)
23599;316.0583302491977;42.492999999999995;POINT (316.0583302491977 42.492999999999995)
23600;316.0583302491977;342.3619892387285;POINT (316.0583302491977 342.3619892387285)
23601;316.0583302491977;353.0999892387285;POINT (316.0583302491977 353.0999892387285)
23602;316.0583302491977;363.8379892387285;POINT (316.0583302491977 363.8379892387285)
23603;316.0583302491977;374.5759892387285;POINT (316.0583302491977 374.5759892387285)
23604;317.7903810310142;-208.53444531333602;POINT (317.7903810310142 -208.53444531333602)
23605;317.7903810310142;-197.79644531333602;POINT (317.7903810310142 -197.79644531333602)
